Name,Category,Address,Phone,Rating,Facilities,Parking,Images,Mon_Start,Mon_End,Tue_Start,Tue_End,Wed_Start,Wed_End,Thu_Start,Thu_End,Fri_Start,Fri_End,Sat_Start,Sat_End,Sun_Start,Sun_End,Instagram,Blog
윌리스,브런치,제주 제주시 지석15길 7 1층,전화번호 없음,평점 없음,콜키지 가능 무료 와인 페어링 포장 예약 \ 반려동물 동반 남/녀 화장실 구분 무선 인터넷 배달 유아의자 단체 이용 가능,주차가능 무료 삼양교회 주차장은 주말을 제외하고 주중에 사용가능합니다. 그 외에도 지석15길과 인근 골목길에 여유 공간이 많아 가게 앞 및 도로변에 편하게 주차하실 수 있습니다.,"https://ldb-phinf.pstatic.net/20220923_216/16639072476831rIWz_JPEG/%C4%AB%C6%E4%C1%A4%B9%AE_%C1%DF%B0%A3.jpeg, https://ldb-phinf.pstatic.net/20220914_287/16630850531358dCbU_JPEG/5E94F4A9-2058-449F-ACFF-F8359EF11ACC.jpeg",11:00,19:00,11:00,19:00,휴무,휴무,11:00,21:00,11:00,21:00,11:00,21:00,11:00,19:00,https://www.instagram.com/willys.sandwich,https://blog.naver.com/jeju_willys
삼봉로한중식뷔페,뷔페,제주 제주시 삼봉로 47,0507-1347-6992,평점 없음,단체 이용 가능 무선 인터넷 남/녀 화장실 구분,,"https://ldb-phinf.pstatic.net/20250913_139/1757739172211cnaqu_JPEG/1000002339.jpg, https://ldb-phinf.pstatic.net/20251109_2/1762694307341LcJgl_JPEG/1000002483.jpg",휴무,휴무,휴무,휴무,휴무,휴무,휴무,휴무,휴무,휴무,휴무,휴무,11:00,14:30,,
카페덕자,"카페,디저트",제주 제주시 지석8길 13-22 401호,0507-1304-6440,평점 없음,무선 인터넷 남/녀 화장실 구분 포장,주차가능 무료,"https://ldb-phinf.pstatic.net/20231104_165/1699071551255141jp_JPEG/IMG_5536.jpg, https://ldb-phinf.pstatic.net/20260316_259/1773659614378HdaI3_JPEG/IMG_8879.jpeg",휴무,휴무,휴무,휴무,12:00,19:00,12:00,19:00,12:00,19:00,12:00,19:00,12:00,19:00,https://www.instagram.com/cafe_deokja,
샤브마니아 제주삼화점,샤브샤브,제주 제주시 건주로 72 1층,0507-1372-2552,4.5,남/녀 화장실 구분 무선 인터넷,"주차가능 무료 건물 뒷편 주차 가능. 식사 후 바로 출차 요망!! 장기,불법 주차시 견인 조치 합니다.","https://ldb-phinf.pstatic.net/20210507_163/1620380495978OKdde_JPEG/dtfCJwadE4Gfxn2WHPKhgtMl.jpg, https://ldb-phinf.pstatic.net/20210507_263/1620381804721EgUym_JPEG/44crFkRV7MiRlr3VPIQGkFep.jpg",11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,,
신짜우베트남쌀국수,베트남음식,제주 제주시 원당로3길 27 1층,064-758-0078,평점 없음,,,"https://ldb-phinf.pstatic.net/20221106_196/1667720582695HvSxp_JPEG/0C61D0A1-16E0-4B3C-8CDF-F5D1DC17C016.jpeg, https://ldb-phinf.pstatic.net/20221106_223/1667720582989RF9Cn_JPEG/04259849-B5EB-46A7-91A2-96935B97BE23.jpeg",10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,,
게더 제주 삼양점,"카페,디저트",제주 제주시 감수북길 22 1층,0507-1470-8380,평점 없음,포장 무선 인터넷 유아의자,,"https://ldb-phinf.pstatic.net/20250429_230/1745918101630JAv4f_JPEG/IMG_7972.jpeg, https://ldb-phinf.pstatic.net/20250625_93/1750814337928TqqSs_JPEG/IMG_9352.jpeg",휴무,휴무,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,https://www.instagram.com/gather_jeju,
진양 회 앤 초밥,일식당,제주 제주시 건주로4길 14-7,0507-1396-8238,평점 없음,무선 인터넷 포장 배달,,"https://ldb-phinf.pstatic.net/20221124_276/1669276572662D6hbn_PNG/20221123132040.png, https://ldb-phinf.pstatic.net/20221124_267/1669276600371Bx9jf_JPEG/KakaoTalk_20221124_150752954.jpg",11:30,23:00,휴무,휴무,11:30,23:00,11:30,23:00,11:30,23:00,11:30,23:00,11:30,23:00,,
마당육,"육류,고기요리",제주 제주시 건주로4길 14 1층,0507-1421-8313,평점 없음,남/녀 화장실 구분 유아의자 예약 무선 인터넷 단체 이용 가능,"주차가능 무료 가게 앞 공영 주차장, 소화전 횡단보도를 제외한 골목주차 가능","https://ldb-phinf.pstatic.net/20241216_6/1734355644743IGbmV_JPEG/7R502314.JPG, https://ldb-phinf.pstatic.net/20241216_131/1734355645253I3INV_JPEG/DSC09931.JPG",휴무,휴무,12:00,24:00,12:00,24:00,12:00,24:00,12:00,24:00,12:00,24:00,12:00,24:00,https://www.instagram.com/jeju_madangyuk,
쌍팔련도삼화점,"육류,고기요리",제주 제주시 건주로6길 56 1층,0507-1357-8171,평점 없음,단체 이용 가능 무선 인터넷 유아의자,,https://ldb-phinf.pstatic.net/20240901_55/1725166002351G8VEh_JPEG/1000000667.jpg,16:30,24:00,16:30,24:00,16:30,24:00,16:30,24:00,16:30,24:00,16:30,24:00,16:30,24:00,,
커브커피스토어,"카페,디저트",제주 제주시 벌랑6길 6 1층 커브커피스토어,0503-7154-0328,4.55,남/녀 화장실 구분 무선 인터넷 포장 예약 배달 단체 이용 가능,주차가능 무료 건물 맞은편 갓길주차 가능합니다.,"https://ldb-phinf.pstatic.net/20230911_59/1694417437973j1lPe_JPEG/IMG_9960.jpeg, https://ldb-phinf.pstatic.net/20230720_240/1689838101776S8w8I_JPEG/IMG_6558.jpeg",09:00,21:00,09:00,18:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,https://www.instagram.com/ccs_curve.coffee,
호우코우,"카페,디저트",제주 제주시 감수북길 18 1층,전화번호 없음,평점 없음,핸드드립 무선 인터넷 포장 노키즈존,주차가능 무료 매장 정면을 가리지 않는 도로가에 주차하시면 됩니다. 주차 관련 문의는 유선 또는 인스타그램 메시지로 연락 부탁드립니다.,"https://ldb-phinf.pstatic.net/20231130_287/1701342373482LGBnw_JPEG/EEF7709F-B8C8-42F1-9840-C67C5BB7AC76.jpeg, https://ldb-phinf.pstatic.net/20260303_202/1772466959676cyTVo_JPEG/IMG_3915.jpeg",12:00,17:00,12:00,17:00,12:00,17:00,휴무,휴무,12:00,17:00,12:00,17:00,12:00,17:00,https://www.instagram.com/hoko_jeju,
피슈마라홍탕 삼양점,마라탕,제주 제주시 건주로4길 30 1층,064-702-8999,평점 없음,,주차가능,"https://ldb-phinf.pstatic.net/20210607_116/1623049025385Br0Ah_JPEG/-7QX4SaDRXe9fqeIGmV5m1w2.jpg, https://ldb-phinf.pstatic.net/20210607_229/1623049022478xUXTh_JPEG/fZV_HSP3aBfHKDIL1svDKCp4.jpg",11:00,21:20,11:00,21:20,11:00,21:20,11:00,21:20,11:00,21:20,11:00,21:20,11:00,21:20,,
가마치통닭 제주삼화지구점,"치킨,닭강정",제주 제주시 건주로3길 11 103호,064-725-9982,평점 없음,,,"https://ldb-phinf.pstatic.net/20260107_219/1767770160920tYTXo_PNG/%C0%CC%BC%F6%C1%F6_%B1%A4%B0%ED%C6%F7%BD%BA%C5%CD_%B3%D7%C0%CC%B9%F6%B3%EB%C3%E2%BF%EB.png, https://ldb-phinf.pstatic.net/20250225_151/1740470839133NzvKv_JPEG/%C1%A6%C1%D6%BB%EF%C8%AD%C1%F6%B1%B8%C1%A1_%BF%DC%BA%CE%BB%E7%C1%F8.jpg",12:00,24:00,12:00,24:00,12:00,24:00,12:00,24:00,12:00,24:00,12:00,24:00,12:00,24:00,,
삼양금돼지,"육류,고기요리",제주 제주시 서흘길 9 비치조아 1층,0507-1497-8788,평점 없음,단체 이용 가능 예약 남/녀 화장실 구분 무선 인터넷,주차가능 무료,이미지 없음,11:00,22:00,11:00,22:00,휴무,휴무,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,https://www.instagram.com/samyanggeumdwaeji,
마리조아 본점,"육류,고기요리",제주 제주시 삼봉로 99 1층,0507-1401-5257,평점 없음,예약 남/녀 화장실 구분 무선 인터넷 포장 단체 이용 가능 \ 반려동물 동반 유아의자 출입구 휠체어 이용가능 좌석 휠체어 이용가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20250320_6/1742475429611VEQkA_JPEG/1000011333.jpg, https://ldb-phinf.pstatic.net/20251027_156/1761575190718cjVvg_JPEG/1000004479.jpg",11:00,21:30,휴무,휴무,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,,
스콘가게끌림,"카페,디저트",제주 제주시 지석9길 35-1 1층,0507-1363-7155,평점 없음,포장 무선 인터넷 예약 배달,주차가능 무료,"https://ldb-phinf.pstatic.net/20230711_181/1689062318852zVVYS_JPEG/KakaoTalk_20230707_102838001_15.jpg, https://ldb-phinf.pstatic.net/20230711_86/1689062315757DBAti_JPEG/KakaoTalk_20230707_102838001_01.jpg",10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,http://instagram.com/scone_ccllim,
키코버거,햄버거,제주 제주시 서흘길 19 1층,0507-1418-9252,평점 없음,단체 이용 가능 포장 배달 무선 인터넷,"주차가능 무료 건물 주변 갓길 주차 가능 , 주변 공영주차장 이용 가능","https://ldb-phinf.pstatic.net/20250821_30/1755761138183N0Yoy_JPEG/KakaoTalk_20250821_162351738_05.jpg, https://ldb-phinf.pstatic.net/20251222_224/1766386002133ywYqE_JPEG/KakaoTalk_20251222_154532340_04.jpg",11:00,17:00,11:00,17:00,휴무,휴무,11:00,17:00,11:00,17:00,11:00,17:00,11:00,17:00,https://www.instagram.com/kikoburgerrr,
KFC 제주삼화,햄버거,제주 제주시 건주로 66 피앤오빌딩 1층 KFC 제주삼화점,064-803-0658,평점 없음,,,https://ldb-phinf.pstatic.net/20240719_39/172138002661259Rma_PNG/KFC_Brand_image.png,10:30,22:30,10:30,22:30,10:30,22:30,10:30,22:30,10:30,22:30,10:30,22:30,10:30,22:30,,
신마라본색 삼화점,중식당,제주 제주시 건주로2길 27-6 . 1층 106호,0507-1312-6660,평점 없음,포장 배달 무선 인터넷 남/녀 화장실 구분 단체 이용 가능,주차가능 무료 건물의 2층 3층이 주차타워이며 매장방문시 무료로 2시간 이용가능합니다~,"https://ldb-phinf.pstatic.net/20230214_162/1676362886048o7R2v_JPEG/%C1%A4%B9%AE.jpg, https://ldb-phinf.pstatic.net/20230214_268/1676362909920coAjl_JPEG/%C8%A61.jpg",10:30,21:20,휴무,휴무,10:30,21:20,10:30,21:20,10:30,21:20,10:30,21:20,10:30,21:20,,
나풀,카페,제주 제주시 선사로 36 1층,0507-1360-9138,평점 없음,포장 단체 이용 가능 무선 인터넷 유아의자 \ 반려동물 동반,주차가능 무료 삼양해수욕장 주차장 무료 이용 가능합니다. (가게 앞 도로변 정차 5분 가능),"https://ldb-phinf.pstatic.net/20251116_275/1763298276822dGCLV_PNG/%B7%CE%B0%ED%BA%AF%B0%E6.png, https://ldb-phinf.pstatic.net/20260115_178/17684312664903tAde_JPEG/J__02923.jpeg",10:00,18:00,10:00,18:00,휴무,휴무,휴무,휴무,10:00,18:00,10:00,18:00,12:00,18:00,https://www.instagram.com/naphul.coffee.house,
덤브치킨 제주삼화점,"치킨,닭강정",제주 제주시 건주로4길 6-1 1층 106호,064-723-7779,평점 없음,,,"https://ldb-phinf.pstatic.net/20241020_125/17294078472288KqPp_PNG/%B4%FD%BA%EA%C4%A1%C5%B2_%B7%CE%B0%ED-%BD%C3%BE%C8_1.png, https://ldb-phinf.pstatic.net/20241020_35/1729406746208rvStw_JPEG/KakaoTalk_20230604_102759021.jpg",11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,https://www.instagram.com/dumb.chicken_official,
신의한근,"육류,고기요리",제주 제주시 원당로 44-1,064-724-1087,평점 없음,예약 단체 이용 가능,,"https://ldb-phinf.pstatic.net/20170731_111/1501484275740GzqYz_JPEG/186681558775_0.jpg, https://ldb-phinf.pstatic.net/20170731_274/15014842758245Echn_JPEG/186681558775_1.jpg",17:00,22:00,17:00,22:00,17:00,22:00,17:00,22:00,17:00,22:00,17:00,22:00,휴무,휴무,,
감수촌,종합분식,제주 제주시 지석13길 7,064-725-5388,평점 없음,,,https://ldb-phinf.pstatic.net/20200614_255/1592106851138SW3BX_JPEG/NGHGgzQ7QNqyYEySmg-buET8.jpg,08:30,14:00,08:30,14:00,08:30,14:00,08:30,14:00,08:30,14:00,08:30,14:00,휴무,휴무,,
삼화포구,일식당,제주 제주시 서흘1길 26 삼화포구,064-726-7887,평점 없음,,,"https://ldb-phinf.pstatic.net/20240205_162/1707118772296PecbQ_JPEG/20231114_143613.jpg, https://ldb-phinf.pstatic.net/20250813_49/175508867247079303_JPEG/20250324_143011.jpg",11:20,22:40,휴무,휴무,11:20,22:40,11:20,22:40,11:20,22:40,11:20,22:40,11:20,22:40,,
아임파인,퓨전음식,제주 제주시 지석8길 13-20,064-723-0959,4.46,포장 무선 인터넷 단체 이용 가능,주차가능,"https://ldb-phinf.pstatic.net/20170524_82/1495622800481lHl9V_JPEG/186474597660310_0.jpeg, https://ldb-phinf.pstatic.net/20220404_86/1649081948608OSDfG_JPEG/98B8D526-5022-4DA5-9E22-68DC10C7643B.jpeg",11:00,16:00,휴무,휴무,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,http://www.instagram.com/im_fine_jeju,
던킨 제주삼화점,도넛,제주 제주시 건주로4길 6-4 (도련일동) 상가동102호,0507-2093-6803,평점 없음,배달 포장 무선 인터넷 단체 이용 가능,,"https://ldb-phinf.pstatic.net/20210424_276/1619229736467hOL62_JPEG/NvBq3IRltW8W29YdivrjUc3U.jpg, https://ldb-phinf.pstatic.net/20210424_266/1619229741319hWWVb_JPEG/JkrmONIY02lnRmgc3GBM9F8i.jpg",08:30,22:00,08:30,22:00,08:30,22:00,08:30,22:00,08:30,22:00,08:00,22:00,08:00,22:00,,
제주풍년식당,향토음식,제주 제주시 설촌로2길 3 1층상가,0507-1354-1019,평점 없음,예약 포장 무선 인터넷 배달,주차가능,"https://ldb-phinf.pstatic.net/20230428_4/16826548379264u2TP_JPEG/20230326_122530.jpg, https://ldb-phinf.pstatic.net/20230428_48/1682654837692s2a1Q_JPEG/20230326_122543.jpg",휴무,휴무,09:00,21:30,09:00,21:30,09:00,21:30,09:00,21:30,09:00,21:30,09:00,21:30,http://instagram.com/jeju_pungnyeon1055,
다가미 삼양점,김밥,제주 제주시 선사로8길 22,064-725-0033,평점 없음,포장 예약 무선 인터넷 대기공간 배달,주차가능 무료 가게 앞 도로변 주차가능,https://ldb-phinf.pstatic.net/20210301_48/1614588521131d1Gxn_JPEG/SPwzjFCRTpE0fM14VWWbuEIa.jpg,07:00,17:00,휴무,휴무,07:00,17:00,07:00,17:00,07:00,17:00,07:00,15:00,07:00,15:00,,
오사부양꼬치마라탕,음식점,제주 제주시 화삼북로 66,064-752-5868,평점 없음,,,"https://clip-service-phinf.pstatic.net/MjAyNjAyMDJfNTYg/MDAxNzcwMDQwMTE0NTAx.bB3umyZzcwshhX1-59eqxAV6h4W7mksKvQScZtx1vXwg.XPa4iHs-0Sos0S1oL5AIJweTwCPmRGbx__Ru2-VpJcAg.JPEG/thumbnail-32DE22DA-6F30-4E08-AFAA-35C480DD81F2.jpg, https://pup-review-phinf.pstatic.net/MjAyNjAzMTdfMjkz/MDAxNzczNzUzMDMzOTY4.QMCe3uRSGrqzxEWJoRdPYgLAe2fesTWhauamvHvC0tUg.xJG-aIEyTwPwFdrtGKRVyQ-cpvajnlMapTysZy0x3gMg.JPEG/20260317_220925.jpg.jpg?type=w1500_60_sharpen",14:00,다음 날 01:00,14:00,다음 날 01:00,14:00,다음 날 01:00,14:00,다음 날 01:00,14:00,다음 날 01:00,14:00,다음 날 01:00,14:00,다음 날 01:00,,
도련님갈비,돼지고기구이,제주 제주시 일주동로 375,064-756-9008,4.45,포장,,https://ldb-phinf.pstatic.net/20200614_74/1592117558719mg2yq_JPEG/_6BorZYXc6-JPvz-5bQu4nuh.jpg,15:00,21:30,15:00,21:30,휴무,휴무,15:00,21:30,15:00,21:30,12:00,21:30,12:00,21:30,,
핸즈커피 제주도련점,카페,제주 제주시 도련남4길 7-6,064-756-1654,평점 없음,포장 예약,주차가능 무료,"https://ldb-phinf.pstatic.net/20250424_230/1745473816114H69FU_PNG/%C7%DA%C1%EE%B7%CE%B0%ED_%B3%D7%C0%CC%B9%F6%B5%EE%B7%CF%BF%EB_%281%29.png, https://ldb-phinf.pstatic.net/20230508_15/1683528175850E6zTM_JPEG/LEE00944.jpg",휴무,휴무,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,,
