Name,Category,Address,Phone,Rating,Facilities,Parking,Images,Mon_Start,Mon_End,Tue_Start,Tue_End,Wed_Start,Wed_End,Thu_Start,Thu_End,Fri_Start,Fri_End,Sat_Start,Sat_End,Sun_Start,Sun_End,Instagram,Blog
바가텔,베이커리,제주 서귀포시 남원읍 태위로 62-1 바가텔,0507-1367-2634,평점 없음,비건 메뉴 유기농 메뉴 포장 예약,"주차 불가 가게 옆, 앞 주차가 불가능합니다. 양쪽 큰 골목에 주차 부탁드려요 :) 예약은 전날 부탁드려요. 손님 응대시 예약 도와드리기 어렵습니다 부재중 남아있으면 연락드려요! 내용 더보기","https://ldb-phinf.pstatic.net/20240429_237/1714398066896MtHDL_JPEG/IMG_8948.jpeg, https://ldb-phinf.pstatic.net/20240911_40/1726026166461oK09l_JPEG/IMG_7874.jpeg",휴무,휴무,휴무,휴무,휴무,휴무,휴무,휴무,11:00,18:00,11:00,18:00,11:00,18:00,https://www.instagram.com/bagatelle.jeju,
취향의섬,퓨전음식,제주 서귀포시 남원읍 태위로398번길 7 취향의 섬,0507-1408-4797,4.88,무선 인터넷 남/녀 화장실 구분 포장 유아의자,주차가능 무료 매장 옆 비닐하우스 돌담갓길로 일렬주차 부탁드립니다. 매장 앞에 주차안내판을 세워두었으니 참고해주세요~,"https://ldb-phinf.pstatic.net/20241113_50/1731428936985qVahf_JPEG/C6DF114B-69DD-46E3-AAB7-EC0729B64D04.jpeg, https://ldb-phinf.pstatic.net/20241113_136/1731428928947mqVHn_JPEG/IMG_3630.jpeg",11:00,16:00,11:00,16:00,11:00,16:00,11:00,16:00,11:00,16:00,11:00,16:00,11:00,16:00,https://instagram.com/chwihyang.wimi,
카페서연의집 건축학개론촬영지,"카페,디저트",제주 서귀포시 남원읍 위미해안로 86 건축학개론촬영지 카페서연의집,064-764-7894,4.35,단체 이용 가능 포장 무선 인터넷 남/녀 화장실 구분,주차가능 무료,"https://ldb-phinf.pstatic.net/20260309_214/1773042118662Qv1EO_JPEG/imgi_66_641314489_18094700785960192_4683598409762903861_n.jpg, https://ldb-phinf.pstatic.net/20260311_87/1773210010129K1Uvy_JPEG/%C1%D2%BD%BA%B9%D9%BF%A1%C0%CC%B5%E5.jpg",10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,,
하이커하우스보보,"카페,디저트",제주 서귀포시 남원읍 태위로 87 1층 하이커하우스보보,0507-1358-5503,평점 없음,핸드드립,주차 불가,"https://ldb-phinf.pstatic.net/20200531_220/1590911852639X4J6q_JPEG/f8RoqKhXWuF7SKkYVlhDV0r6.jpeg.jpg, https://ldb-phinf.pstatic.net/20260130_21/1769743306842TPAEq_JPEG/DSC01507.jpeg",휴무,휴무,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,https://instagram.com/hikerhaus_vovo,
투썸플레이스 제주남원농협하나로마트점,카페,제주 서귀포시 남원읍 남조로 52 1층,0507-1387-1492,평점 없음,포장 예약 남/녀 화장실 구분 무선 인터넷 단체 이용 가능,주차가능,"https://ldb-phinf.pstatic.net/20220217_226/1645094262256uNNpR_JPEG/1645008710906-0.jpg, https://ldb-phinf.pstatic.net/20220217_10/1645094253433Cdfa7_JPEG/1645008710906-1.jpg",09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,,
옥돔마을,한식,제주 서귀포시 남원읍 남태해안로 509,064-764-1250,평점 없음,콜키지 가능 무료 포장,주차가능 무료 발렛가능 무료,"https://ldb-phinf.pstatic.net/20260407_268/1775545958371tGOLj_JPEG/%B4%D9%BF%EE%B7%CE%B5%E5_%2819%29.jpg, https://ldb-phinf.pstatic.net/20260407_154/1775545951081lxqzY_JPEG/%B4%D9%BF%EE%B7%CE%B5%E5_%2820%29.jpg",08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,,
공새미솥뚜껑,"육류,고기요리",제주 서귀포시 남원읍 신례로 10,0507-1366-2582,평점 없음,단체 이용 가능 \ 반려동물 동반 유아의자 예약 포장,주차가능 무료 식당 앞 도로 주차 가능 합니다,"https://ldb-phinf.pstatic.net/20220803_53/1659492734178jn14E_JPEG/P20220725_132958911_7BC3C4EA-F0E8-4034-A366-6F560FAEA7D4.jpg, https://ldb-phinf.pstatic.net/20220803_116/1659492819625hmm58_JPEG/P20220725_145004240_F83211C0-B9E6-4E3A-BCAD-84C600D9FFC9.jpg",11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,http://instagram.com/jeju__pig,
송가네참숯가든,돼지고기구이,제주 서귀포시 남원읍 남위남성로93번길 67 송가네참숯가든,064-764-8181,평점 없음,예약 단체 이용 가능 포장 배달 \ 반려동물 동반 무선 인터넷 남/녀 화장실 구분 유아의자,주차가능 무료,"https://ldb-phinf.pstatic.net/20260324_264/1774315580612oCIzg_PNG/KakaoTalk_20260324_102438368.png, https://ldb-phinf.pstatic.net/20250407_247/174400371238370d29_JPEG/KakaoTalk_20250407_140828390.jpg",10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,https://www.instagram.com/doujiaa_,
은빌레식당,한식,제주 서귀포시 남원읍 의귀로 120,064-764-2221,4.25,단체 이용 가능 무선 인터넷 남/녀 화장실 구분 포장 유아의자 예약 출입구 휠체어 이용가능 좌석 휠체어 이용가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20240908_89/17257886498025vMgN_JPEG/IMG_20240602_123612_150.jpg, https://ldb-phinf.pstatic.net/20240929_174/1727591267003TULFu_JPEG/20240926_082303.jpg",08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,https://www.instagram.com/reel/CsmpFgwJeqq/,https://blog.naver.com/jejujen
바당길 서귀포점,한식,제주 서귀포시 남원읍 공천포로 47-4 1층 바당길 서귀포점,0507-1300-2104,평점 없음,포장 무선 인터넷 예약,주차가능 무료 반드시 근처 30m내 주차장을 이용해주시기 바랍니다,"https://ldb-phinf.pstatic.net/20220726_249/1658807346481p0NW0_JPEG/YInVowSWG7g0ceCQ3IQZwb57.JPEG.jpg, https://ldb-phinf.pstatic.net/20251221_213/1766265594106j1iyW_JPEG/1000031272.jpg",09:00,15:30,09:00,15:30,휴무,휴무,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,
대한목장,"카페,디저트",제주 서귀포시 남원읍 하례로620번길 19 대한목장(홀리랜드),전화번호 없음,평점 없음,단체 이용 가능 남/녀 화장실 구분 무선 인터넷 유아의자 출입구 휠체어 이용가능,주차가능 무료 주차 공간 넉넉합니다!,"https://ldb-phinf.pstatic.net/20250411_240/17443511988309g0VT_JPEG/DJI_0076.jpg, https://ldb-phinf.pstatic.net/20250411_202/1744351187363xHVoB_JPEG/R0130839.jpg",10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,https://www.instagram.com/daehannmokjang/,
다래횟집,생선회,제주 서귀포시 남원읍 태위로 214,064-764-6868,평점 없음,,,"https://video-phinf.pstatic.net/20250817_127/1755396747796tzII3_JPEG/h0qwbVURiG_03.jpg, http://blogfiles.naver.net/MjAyNjAyMjRfMTcz/MDAxNzcxOTAxODY4MjEw.G-A04826IqDI5Q8Dyx8ABopDp3gtOV3S8aYPSR-igJog.cCno7jLUljcReURZg01fADoKOiYWN34UYqx4ZjXx9-gg.JPEG/KakaoTalk_20260224_115008348.jpg",정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,,
쇠소깍가든소연이네,한식,제주 서귀포시 남원읍 하례로166번길 1 쇠소깍가든소연이네,0507-1369-7769,평점 없음,무선 인터넷 단체 이용 가능 남/녀 화장실 구분 포장 유아의자 대기공간 방문접수/출장,주차가능 무료,"https://ldb-phinf.pstatic.net/20251104_248/1762244173975MPCqK_GIF/1104%281%29.gif, https://ldb-phinf.pstatic.net/20251104_35/17622438890587hQFM_JPEG/SNOW_20250928_161219_212.jpg",10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,22:00,10:00,22:00,,
남원흑돼지연탄골목,돼지고기구이,제주 서귀포시 남원읍 태위로495번길 7 1층,0507-1371-6492,평점 없음,단체 이용 가능 예약 \ 반려동물 동반 유아의자,주차가능 무료,"https://ldb-phinf.pstatic.net/20260402_194/1775102865023SkssH_JPEG/1000011388.jpg, https://ldb-phinf.pstatic.net/20260128_177/1769532669257Wsts0_JPEG/1000010056.jpg",휴무,휴무,16:00,21:30,16:00,21:30,16:00,21:30,16:00,21:30,16:00,21:30,휴무,휴무,,
위미국밥,국밥,제주 서귀포시 남원읍 위미중앙로 178 위미국밥,0507-1374-1639,4.69,단체 이용 가능 포장 예약 무선 인터넷 남/녀 화장실 구분,주차가능,"https://pup-post-phinf.pstatic.net/MjAyNjAzMjBfOTgg/MDAxNzczOTkzNzMwOTEx.ApXT20GmzvA3wXlEsLB01OEH1SQz3T4frL3zRdbUYLEg.UXwbmtNQIYGZbiJP9cgi11-_WisFDsIeoEkU2-ZyayAg.JPEG/POST_IMAGE_ENCODING_20260320_170210_667.jpg, https://pup-review-phinf.pstatic.net/MjAyNDAzMTNfNCAg/MDAxNzEwMzEzNjQyNDM5.eNyIzxCOKHZHxSDoPCL_z8O62e2Q8Rds2qvSPH1vcBsg.BdM0yfQw0Lkk6ijIdu_kOsRYI2mCVLLq1LprgNN9AbIg.JPEG/20240308_140254.jpg.jpg",11:00,15:00,휴무,휴무,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,,
와랑와랑,카페,제주 서귀포시 남원읍 위미중앙로300번길 28,070-4656-1761,평점 없음,\ 반려동물 동반 포장 남/녀 화장실 구분 무선 인터넷,,"https://ldb-phinf.pstatic.net/20250824_169/1756008844129kYatc_JPEG/6FC7197C-1801-41D7-8A87-00249017BC7C.jpeg, https://ldb-phinf.pstatic.net/20190520_211/1558333916629B1MB6_JPEG/cOM5_p6BelN7HWGJJ7z3sycL.jpg",11:00,18:00,11:00,18:00,휴무,휴무,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,,
범일분식,"순대,순댓국",제주 서귀포시 남원읍 태위로 658,0507-1405-5069,평점 없음,,주차 불가,"https://ldb-phinf.pstatic.net/20190423_210/15560302688773LFtP_JPEG/6pCD2RFjKokmSQGV9LFxvkNC.jpeg.jpg, https://ldb-phinf.pstatic.net/20191119_244/15740959035644C0WU_JPEG/QdyNMpCnHeq5Pkv_IVCm3DuY.jpg",09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,휴무,휴무,09:00,17:00,,
제주정돈,"육류,고기요리",제주 서귀포시 남원읍 위미해안로 20,0507-1377-7006,평점 없음,콜키지 가능 무료 무선 인터넷 예약 유아의자 \ 반려동물 동반,주차가능 무료,"https://ldb-phinf.pstatic.net/20220831_282/1661952750738InXVm_JPEG/B93BC87B-F6FD-428A-8F21-01F8CA45D4B6.jpeg, https://ldb-phinf.pstatic.net/20211006_178/1633529446290JhF8I_JPEG/0VzEQHJow6cb0cOkeY6z76p5.jpeg.jpg",16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,http://instagram.com/jeju_jeongdon,
물영아리오름휴게소,종합분식,제주 서귀포시 남원읍 남조로 996,전화번호 없음,평점 없음,포장 단체 이용 가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20230608_296/1686194443559xPj2t_JPEG/IMG_3825.jpeg, https://ldb-phinf.pstatic.net/20230608_234/1686194443347oj3KY_JPEG/IMG_3823.jpeg",06:00,15:00,휴무,휴무,06:00,15:00,06:00,15:00,06:00,15:00,06:00,15:00,06:00,15:00,,
원조남원포구식당,"해물,생선요리",제주 서귀포시 남원읍 남원회관로 53 1층,064-752-9000,평점 없음,포장 배달 예약 단체 이용 가능 남/녀 화장실 구분 무선 인터넷,주차가능,"https://ldb-phinf.pstatic.net/20221111_113/1668125980961iXRW5_JPEG/image-1414141233306282314.jpg, https://ldb-phinf.pstatic.net/20230322_195/1679461236122pGKDs_JPEG/34CEFE18-FF4E-4169-89F2-2FF21EA87EA7.jpeg",08:00,21:00,08:00,21:00,08:00,21:00,휴무,휴무,08:00,21:00,08:00,21:00,08:00,21:00,,
레몬뮤지엄,"카페,디저트",제주 서귀포시 남원읍 하례로620번길 41,0507-1464-1996,평점 없음,포장 무선 인터넷,주차가능,"https://ldb-phinf.pstatic.net/20260202_8/1770005122953muufg_JPEG/1000042208.jpg, https://ldb-phinf.pstatic.net/20250131_270/1738312773874tIzR7_JPEG/1000027269.jpg",09:30,18:00,09:30,18:00,09:30,18:00,09:30,18:00,09:30,18:00,09:30,18:00,09:30,18:00,https://www.instagram.com/lemonmuseum_jeju,
소낭식당,한식,제주 서귀포시 남원읍 일주동로 7905 소낭식당,064-767-4007,평점 없음,포장 무선 인터넷 유아의자 배달,주차가능 무료,"https://ldb-phinf.pstatic.net/20220329_164/1648537102666w5kG3_JPEG/KakaoTalk_20220310_151302131_19.jpg, https://ldb-phinf.pstatic.net/20230502_35/1682992925393jDLQ1_JPEG/1682567501032.jpg",10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,15:00,https://www.instagram.com/gksehdgy/,
장가네일품순두부 남원점,두부요리,제주 서귀포시 남원읍 남조로 30,064-764-9001,4.15,무선 인터넷 남/녀 화장실 구분 포장 단체 이용 가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20241115_214/1731628837381VbX1f_JPEG/1000013193.jpg, https://ldb-phinf.pstatic.net/20230521_99/1684652510097ARvrw_JPEG/16846524861536995044860700446435.jpg",06:00,20:30,06:00,20:30,06:00,20:30,06:00,20:30,06:00,20:30,06:00,20:30,06:00,20:30,,
바굥식당,"백반,가정식",제주 서귀포시 남원읍 태위로 87 1층 바굥식당,0507-1415-3938,평점 없음,,,"https://pup-post-phinf.pstatic.net/MjAyNjA0MjVfMjU3/MDAxNzc3MTAzOTUyNjk4.Ruj5qZ-vmck16tz65NHf9mz17IXJej-NOOdmz2BtKdMg._fq8vPoa1hKlKQn2_Wm1-rR5AFnVCF7k_ny1SDb7VIYg.JPEG/PostEncodingTask.68B3A1D5-2BFE-4AFF-B82F-15E81B8002E3.jpg, https://pup-review-phinf.pstatic.net/MjAyNTA0MDdfMTgx/MDAxNzQ0MDMwNzY0NTEy.EiJGEly39Q_Q-W_Ex5ao608Af1Yfx6syaYqYrMHUr7og.XZ8SxQTuA6wbGvUuU5nI7ObMMBz8heWsVKjPiVdJ7kUg.JPEG/87D89014-D05D-47F4-A5E8-E93607C8B7A0.jpeg",휴무,휴무,11:00,15:00,11:00,15:00,11:00,15:00,11:00,15:00,11:00,15:00,11:00,15:00,https://instagram.com/bagyong_,
메가MGC커피 제주위미감귤점,카페,제주 서귀포시 남원읍 일주동로 7678 1층,0507-1404-0598,평점 없음,,,"https://ldb-phinf.pstatic.net/20240422_267/1713743466460T8Dgp_PNG/%B7%CE%B0%ED.PNG, https://ldb-phinf.pstatic.net/20240422_237/1713743464710oRHfE_JPEG/24_DID-%B0%A1%B0%DD%C6%C7%28OZ%B9%DD%BF%B5%29_1920x1080_1.jpg",07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,,
그리울땐제주,"카페,디저트",제주 서귀포시 남원읍 태신해안로 271 그리울땐제주,전화번호 없음,4.37,포장 무선 인터넷 남/녀 화장실 구분 단체 이용 가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20250811_247/1754896861638Wj5By_PNG/IMG_9147.png, https://ldb-phinf.pstatic.net/20250811_2/1754896861321WJzSw_JPEG/IMG_9040.jpeg",10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,http://instagram.com/miss.jeju,
유오,이탈리아음식,제주 서귀포시 남원읍 남원체육관로 191 1층,0507-1457-9211,평점 없음,콜키지 가능 유료 포장 배달 예약 무선 인터넷 남/녀 화장실 구분 유아의자 단체 이용 가능 화장실 휠체어 이용가능 출입구 휠체어 이용가능 좌석 휠체어 이용가능,주차가능 무료 가게 맞은편 갓길 주차 가능합니다.,"https://ldb-phinf.pstatic.net/20260321_127/1774020185141CYj35_PNG/5E4728DF-526C-463D-A0C8-BA5D6B5F4B7A.png, https://ldb-phinf.pstatic.net/20260415_144/1776218389713fISOU_JPEG/IMG_9880_Original.jpeg",11:30,20:30,11:30,20:30,11:30,20:30,11:30,20:30,11:30,20:30,11:30,20:30,11:30,20:30,https://www.instagram.com/yuo_jeju,
어느 멋진날,생선회,제주 서귀포시 남원읍 위미해안로 97,전화번호 없음,평점 없음,단체 이용 가능 예약 무선 인터넷,주차가능,"https://ldb-phinf.pstatic.net/20191122_49/1574405642871uJ8P4_JPEG/CL31XaXvoFFGoXfEbk8kIfKw.jpg, https://ldb-phinf.pstatic.net/20191122_171/15744056124147vsMm_JPEG/wsXW7Mm9qSKFjEvpfR-c8qDp.jpg",13:00,22:00,13:00,22:00,13:00,22:00,13:00,22:00,13:00,22:00,13:00,22:00,13:00,22:00,,
오소록,요리주점,제주 서귀포시 남원읍 태수로358번길 1,0507-1442-2933,평점 없음,생일 혜택 콜키지 가능 무료 포장 단체 이용 가능 배달 예약 무선 인터넷 \ 반려동물 동반,주차가능 무료,"https://ldb-phinf.pstatic.net/20250104_16/1735969913853CvvlW_JPEG/KakaoTalk_20250104_145108165_02.jpg, https://ldb-phinf.pstatic.net/20250119_261/1737287612551QtkYK_JPEG/IMG_4514.jpeg",17:00,다음 날 02:00,17:00,다음 날 02:00,17:00,다음 날 02:00,17:00,다음 날 02:00,17:00,다음 날 02:00,17:00,다음 날 02:00,17:00,다음 날 02:00,https://www.instagram.com/jeju_ohsorok/profilecard/,
탐라부대찌개,한식,제주 서귀포시 남원읍 일주동로 8035 A동,0507-1320-7766,평점 없음,무한 리필 포장 배달 방문접수/출장 단체 이용 가능 무선 인터넷 유아의자 출입구 휠체어 이용가능 좌석 휠체어 이용가능,주차가능 무료 식당 앞 전용 주차 공간이 있습니다.,"https://ldb-phinf.pstatic.net/20260328_7/17746846465432a1rM_JPEG/KakaoTalk_20260309_165701353.jpg, https://ldb-phinf.pstatic.net/20260328_9/1774684646859LwzWK_JPEG/KakaoTalk_20260309_173702736.jpg",10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,https://www.instagram.com/tamrabudae,https://blog.naver.com/tamrakalguksu
세러데이아일랜드,"카페,디저트",제주 서귀포시 남원읍 남한로21번길 28 카페,0507-1471-2822,4.78,무선 인터넷,주차 불가 주차는 매장앞 주차공간이 협소하여 1. 제주 서귀포시 남원읍 남원리 1295-1 2. 제주 서귀포시 남원읍 남원리 141 공영주차장에 주차 부탁드려요. 주변이 대부분 주택가로 피해가 가지 않도록 공영주차장 이용을 꼭 부탁드리겠습니다. 내용 더보기,https://ldb-phinf.pstatic.net/20250724_156/1753311644505M7Qo5_JPEG/IMG_0866.jpeg,12:00,17:00,휴무,휴무,휴무,휴무,12:00,18:00,휴무,휴무,12:00,18:00,12:00,18:00,http://instagram.com/saturdayisland_a,
태흥2리 어촌횟집,생선회,제주 서귀포시 남원읍 남태해안로 509 구)태흥2리어촌계횟집 신)태흥2리어촌횟집,전화번호 없음,4.55,포장 예약 단체 이용 가능 무선 인터넷 유아의자,주차가능 무료 가게 앞 바로 주차 또는 공터 아무 데나 가능합니다,"https://ldb-phinf.pstatic.net/20241121_82/1732158445664Ef0Yw_JPEG/%C0%D4%B1%B8.jpg, https://ldb-phinf.pstatic.net/20241130_273/1732968961878K01O5_JPEG/%B0%F8%C1%F6.jpg",11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,,
라룬블루,베이커리,제주 서귀포시 남원읍 태위로 27 1층 라룬블루,전화번호 없음,평점 없음,포장 남/녀 화장실 구분 무선 인터넷 예약 출입구 휠체어 이용가능 좌석 휠체어 이용가능,주차가능 무료 가게옆 공간에 6대가량 주차 가능합니다. 주차장 입구에 토끼 입간판이 있습니다,"https://ldb-phinf.pstatic.net/20260113_288/1768287034809YumNd_JPEG/1000023292.jpg, https://ldb-phinf.pstatic.net/20250504_136/1746355590848TMbUQ_JPEG/1719319002635.jpg",11:00,19:00,휴무,휴무,휴무,휴무,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,https://www.instagram.com/la__lune_bleue,
